contentId,title,description,location,source,type,currencyCode,amount,url,distance
444,Outdoors,,"69.179022, 17.202958",MockSource,Outdoors,USD,21.76,https://placeholder.url,86.47
155,Holiday,,"62.423447, 75.511037",MockSource,Holiday,USD,23.18,https://placeholder.url,39.48
648,Film,,"-65.885254, -102.355357",MockSource,Film,USD,14.48,https://placeholder.url,5.41
524,Outdoors,,"-52.192889, 45.531918",MockSource,Outdoors,USD,0.46,https://placeholder.url,5.54
784,Workshops,,"70.114284, -96.221503",MockSource,Workshops,USD,24.83,https://placeholder.url,49.56
252,Virtual,,"76.654324, -149.58676",MockSource,Virtual,USD,29.98,https://placeholder.url,49.71
982,Charity,,"-54.910772, 166.584025",MockSource,Charity,USD,26.41,https://placeholder.url,38.34
70,Pets,,"81.996588, -152.903415",MockSource,Pets,USD,30.86,https://placeholder.url,72.75
573,Film,,"-14.882906, 48.100866",MockSource,Film,USD,22.54,https://placeholder.url,47.71
468,Gaming,,"-32.212371, -138.781085",MockSource,Gaming,USD,24.96,https://placeholder.url,53.44
838,Film,,"-57.142252, -135.542198",MockSource,Film,USD,30.7,https://placeholder.url,49.8
192,Pets,,"80.535746, 132.20469",MockSource,Pets,USD,29.33,https://placeholder.url,60.95
795,Networking,,"-78.509677, 85.554619",MockSource,Networking,USD,145.5,https://placeholder.url,85.06
92,Gaming,,"-59.34598, -115.406439",MockSource,Gaming,USD,32.52,https://placeholder.url,83.53
484,Music,,"-5.076369, 102.647432",MockSource,Music,USD,90.0,https://placeholder.url,54.95
534,Networking,,"24.274986, 123.990939",MockSource,Networking,USD,120.31,https://placeholder.url,9.78
459,Pets,,"66.575527, -92.94723",MockSource,Pets,USD,47.63,https://placeholder.url,48.89
993,Outdoors,,"-84.607993, 18.941757",MockSource,Outdoors,USD,59.63,https://placeholder.url,68.53
489,Pets,,"-48.811705, 39.431906",MockSource,Pets,USD,4.79,https://placeholder.url,61.49
746,Pets,,"-7.755015, -71.72231",MockSource,Pets,USD,39.66,https://placeholder.url,74.69
38,Exhibitions,,"64.762587, -168.423318",MockSource,Exhibitions,USD,14.18,https://placeholder.url,15.51
218,Community,,"19.940065, 61.216406",MockSource,Community,USD,12.25,https://placeholder.url,15.77
344,Virtual,,"21.843699, -58.891897",MockSource,Virtual,USD,35.78,https://placeholder.url,22.93
682,Networking,,"-31.344083, 126.61793",MockSource,Networking,USD,105.67,https://placeholder.url,83.99
85,Charity,,"-13.394671, 67.471504",MockSource,Charity,USD,4.4,https://placeholder.url,59.82
49,Community,,"-46.6386, 101.88538",MockSource,Community,USD,15.03,https://placeholder.url,16.15
983,Conferences,,"-37.224678, -114.576947",MockSource,Conferences,USD,229.58,https://placeholder.url,12.0
277,Conferences,,"72.422434, 88.130014",MockSource,Conferences,USD,465.13,https://placeholder.url,9.88
508,Wellness,,"15.490686, 155.024278",MockSource,Wellness,USD,79.09,https://placeholder.url,44.91
368,Gaming,,"-86.429547, -129.200833",MockSource,Gaming,USD,53.25,https://placeholder.url,47.25
920,Virtual,,"37.624778, 44.736176",MockSource,Virtual,USD,39.6,https://placeholder.url,51.27
75,Exhibitions,,"-88.09446, -157.291417",MockSource,Exhibitions,USD,42.52,https://placeholder.url,62.48
97,Virtual,,"30.392577, -104.233593",MockSource,Virtual,USD,38.85,https://placeholder.url,63.59
203,Family,,"-68.792902, 56.788931",MockSource,Family,USD,7.68,https://placeholder.url,41.2
614,Family,,"-74.342735, 59.58695",MockSource,Family,USD,66.45,https://placeholder.url,51.69
3,Festivals,,"20.639992, 26.513118",MockSource,Festivals,USD,166.14,https://placeholder.url,91.24
739,Gaming,,"13.99347, 177.721902",MockSource,Gaming,USD,21.17,https://placeholder.url,49.51
835,Theater,,"64.66618, 110.900493",MockSource,Theater,USD,56.85,https://placeholder.url,97.98
753,Sports,,"-25.755717, -8.910046",MockSource,Sports,USD,57.27,https://placeholder.url,51.27
377,Outdoors,,"65.859143, 20.835885",MockSource,Outdoors,USD,16.05,https://placeholder.url,97.17
264,Conferences,,"-80.842788, -1.778285",MockSource,Conferences,USD,460.09,https://placeholder.url,26.37
62,Wellness,,"-80.116397, 154.145017",MockSource,Wellness,USD,58.46,https://placeholder.url,96.92
542,Pets,,"-27.819443, 51.936044",MockSource,Pets,USD,10.84,https://placeholder.url,35.7
612,Virtual,,"-41.129489, 52.667851",MockSource,Virtual,USD,32.6,https://placeholder.url,69.06
448,Science,,"-19.162065, -120.886602",MockSource,Science,USD,68.33,https://placeholder.url,61.45
400,Festivals,,"-71.572862, 177.761584",MockSource,Festivals,USD,197.04,https://placeholder.url,32.91
433,Festivals,,"39.3192, 9.693072",MockSource,Festivals,USD,188.69,https://placeholder.url,47.05
113,Festivals,,"-28.74563, 40.807236",MockSource,Festivals,USD,160.29,https://placeholder.url,30.07
778,Exhibitions,,"55.398572, -21.734035",MockSource,Exhibitions,USD,4.14,https://placeholder.url,91.7
437,Film,,"-43.526816, -30.799285",MockSource,Film,USD,13.33,https://placeholder.url,80.22
193,Festivals,,"-75.703407, -73.773609",MockSource,Festivals,USD,111.53,https://placeholder.url,94.18
565,Community,,"-6.183927, -17.075523",MockSource,Community,USD,6.17,https://placeholder.url,34.56
148,Charity,,"-43.754653, -103.692768",MockSource,Charity,USD,6.8,https://placeholder.url,64.71
583,Charity,,"1.013231, -13.807646",MockSource,Charity,USD,13.4,https://placeholder.url,35.28
269,Workshops,,"-80.263708, -51.303545",MockSource,Workshops,USD,10.12,https://placeholder.url,73.4
913,Outdoors,,"-56.325899, -154.418751",MockSource,Outdoors,USD,12.63,https://placeholder.url,90.31
992,Sports,,"-75.998828, 158.551149",MockSource,Sports,USD,84.57,https://placeholder.url,25.21
181,Charity,,"63.391224, 11.384208",MockSource,Charity,USD,11.7,https://placeholder.url,63.9
518,Music,,"79.183454, 71.636976",MockSource,Music,USD,106.51,https://placeholder.url,35.77
338,Community,,"86.871759, -67.926031",MockSource,Community,USD,14.52,https://placeholder.url,40.0
685,Music,,"-46.044377, 155.901293",MockSource,Music,USD,101.65,https://placeholder.url,81.68
40,Community,,"42.160573, -68.174355",MockSource,Community,USD,8.53,https://placeholder.url,90.63
847,Community,,"80.381795, 141.221359",MockSource,Community,USD,11.92,https://placeholder.url,49.66
399,Community,,"-69.434676, -71.945187",MockSource,Community,USD,5.93,https://placeholder.url,77.23
386,Networking,,"-18.744487, 16.73587",MockSource,Networking,USD,105.53,https://placeholder.url,40.27
865,Festivals,,"33.952477, -80.526905",MockSource,Festivals,USD,95.35,https://placeholder.url,52.16
389,Film,,"-4.845126, -161.102408",MockSource,Film,USD,15.75,https://placeholder.url,86.57
353,Outdoors,,"-21.002309, 112.169334",MockSource,Outdoors,USD,10.99,https://placeholder.url,87.84
66,Exhibitions,,"-87.020004, -91.754659",MockSource,Exhibitions,USD,14.89,https://placeholder.url,85.69
214,Music,,"-76.320463, -154.675502",MockSource,Music,USD,106.3,https://placeholder.url,84.36
538,Virtual,,"-35.415332, 7.14124",MockSource,Virtual,USD,8.31,https://placeholder.url,68.59
413,Gaming,,"59.605643, -109.18383",MockSource,Gaming,USD,35.19,https://placeholder.url,84.78
455,Exhibitions,,"25.852693, 47.491148",MockSource,Exhibitions,USD,21.44,https://placeholder.url,61.27
941,Pets,,"4.206444, -15.274143",MockSource,Pets,USD,5.72,https://placeholder.url,53.25
149,Virtual,,"43.220662, -150.413474",MockSource,Virtual,USD,15.96,https://placeholder.url,57.21
791,Pets,,"32.866863, 48.9367",MockSource,Pets,USD,17.59,https://placeholder.url,33.26
74,Film,,"-51.370807, 98.76633",MockSource,Film,USD,19.97,https://placeholder.url,50.66
209,Film,,"78.399575, -152.657648",MockSource,Film,USD,8.08,https://placeholder.url,35.11
326,Theater,,"-42.248036, -43.845734",MockSource,Theater,USD,120.91,https://placeholder.url,67.5
819,Virtual,,"62.552684, 21.201627",MockSource,Virtual,USD,0.51,https://placeholder.url,93.34
183,Exhibitions,,"30.646093, -97.647672",MockSource,Exhibitions,USD,6.4,https://placeholder.url,30.9
267,Community,,"11.584194, 89.04842",MockSource,Community,USD,6.5,https://placeholder.url,91.69
510,Networking,,"47.105007, 76.188038",MockSource,Networking,USD,39.98,https://placeholder.url,77.78
999,Gaming,,"76.890781, -20.06266",MockSource,Gaming,USD,13.32,https://placeholder.url,62.36
188,Film,,"43.915344, 2.399922",MockSource,Film,USD,19.6,https://placeholder.url,33.29
58,Community,,"-88.882262, 87.452001",MockSource,Community,USD,12.42,https://placeholder.url,79.41
677,Film,,"73.584127, -130.607286",MockSource,Film,USD,13.22,https://placeholder.url,95.12
498,Community,,"17.190863, -75.654701",MockSource,Community,USD,10.21,https://placeholder.url,65.86
669,Film,,"83.037815, -141.777139",MockSource,Film,USD,36.62,https://placeholder.url,89.56
447,Music,,"-38.265369, 159.162843",MockSource,Music,USD,53.49,https://placeholder.url,49.45
707,Pets,,"-54.118103, -171.888478",MockSource,Pets,USD,40.52,https://placeholder.url,65.29
134,Pets,,"-14.814689, 74.640664",MockSource,Pets,USD,4.4,https://placeholder.url,86.18
82,Community,,"-58.234752, 71.978191",MockSource,Community,USD,17.14,https://placeholder.url,92.8
933,Pets,,"3.57868, -158.55152",MockSource,Pets,USD,21.29,https://placeholder.url,66.14
883,Theater,,"66.36626, -155.452311",MockSource,Theater,USD,102.39,https://placeholder.url,70.84
909,Festivals,,"84.000254, 11.400262",MockSource,Festivals,USD,79.02,https://placeholder.url,51.5
700,Music,,"-2.462181, 41.039287",MockSource,Music,USD,108.8,https://placeholder.url,40.07
196,Virtual,,"39.96894, -139.965234",MockSource,Virtual,USD,2.46,https://placeholder.url,55.14
238,Festivals,,"72.352511, 33.393955",MockSource,Festivals,USD,94.29,https://placeholder.url,52.04
872,Holiday,,"26.77262, 81.736856",MockSource,Holiday,USD,19.34,https://placeholder.url,94.83
1,Community,,"-69.669286, 53.684487",MockSource,Community,USD,9.89,https://placeholder.url,66.18
122,Virtual,,"-47.93056, 156.044491",MockSource,Virtual,USD,13.33,https://placeholder.url,42.01
467,Outdoors,,"28.384526, 64.424217",MockSource,Outdoors,USD,6.05,https://placeholder.url,58.96
802,Music,,"89.921542, -58.998587",MockSource,Music,USD,127.44,https://placeholder.url,72.66
490,Family,,"8.751099, 72.483198",MockSource,Family,USD,2.13,https://placeholder.url,41.26
540,Theater,,"43.411545, -154.220444",MockSource,Theater,USD,122.0,https://placeholder.url,86.01
625,Outdoors,,"75.755215, -90.046472",MockSource,Outdoors,USD,21.51,https://placeholder.url,84.46
244,Charity,,"-26.039382, -82.465065",MockSource,Charity,USD,40.19,https://placeholder.url,59.86
530,Gaming,,"60.74781, -113.377744",MockSource,Gaming,USD,45.33,https://placeholder.url,33.79
225,Family,,"89.073641, 52.447626",MockSource,Family,USD,38.34,https://placeholder.url,80.64
906,Nightlife,,"17.585412, 104.293928",MockSource,Nightlife,USD,70.47,https://placeholder.url,48.58
597,Music,,"79.155071, 142.050233",MockSource,Music,USD,137.91,https://placeholder.url,59.57
108,Music,,"3.440272, 118.503315",MockSource,Music,USD,48.9,https://placeholder.url,88.64
792,Pets,,"63.879729, 13.077632",MockSource,Pets,USD,26.12,https://placeholder.url,24.62
163,Charity,,"16.158948, 178.663244",MockSource,Charity,USD,24.94,https://placeholder.url,28.52
928,Holiday,,"-12.850671, 12.381577",MockSource,Holiday,USD,29.41,https://placeholder.url,47.57
404,Gaming,,"-89.868347, 71.357801",MockSource,Gaming,USD,53.6,https://placeholder.url,24.23
852,Festivals,,"76.36222, -148.535393",MockSource,Festivals,USD,146.99,https://placeholder.url,49.52
349,Wellness,,"-50.872587, -31.515181",MockSource,Wellness,USD,30.28,https://placeholder.url,74.57
586,Theater,,"-10.462624, -92.273806",MockSource,Theater,USD,64.52,https://placeholder.url,43.28
395,Charity,,"-67.199406, -169.184976",MockSource,Charity,USD,21.74,https://placeholder.url,39.72
672,Virtual,,"-61.045818, 68.887252",MockSource,Virtual,USD,28.25,https://placeholder.url,40.13
221,Virtual,,"22.827141, 175.304116",MockSource,Virtual,USD,41.41,https://placeholder.url,86.88
574,Outdoors,,"57.396608, -23.193189",MockSource,Outdoors,USD,78.44,https://placeholder.url,85.78
334,Festivals,,"-30.910506, -59.132355",MockSource,Festivals,USD,169.86,https://placeholder.url,34.08
392,Exhibitions,,"26.059173, 156.805797",MockSource,Exhibitions,USD,82.55,https://placeholder.url,34.95
290,Pets,,"-28.082378, 31.069079",MockSource,Pets,USD,40.86,https://placeholder.url,93.38
81,Networking,,"5.969869, -4.646312",MockSource,Networking,USD,60.51,https://placeholder.url,52.82
17,Networking,,"-88.541237, -165.976959",MockSource,Networking,USD,67.32,https://placeholder.url,42.09
381,Networking,,"-32.163674, 118.160255",MockSource,Networking,USD,32.89,https://placeholder.url,36.43
13,Charity,,"-1.291644, 74.900463",MockSource,Charity,USD,35.89,https://placeholder.url,20.94
152,Holiday,,"18.209095, 108.626139",MockSource,Holiday,USD,56.61,https://placeholder.url,21.95
445,Science,,"-57.809036, -132.618134",MockSource,Science,USD,29.33,https://placeholder.url,89.66
703,Science,,"60.789492, 14.943392",MockSource,Science,USD,23.33,https://placeholder.url,61.33
968,Wellness,,"-51.913869, -35.461946",MockSource,Wellness,USD,56.86,https://placeholder.url,22.51
279,Film,,"-24.030597, -29.240189",MockSource,Film,USD,33.11,https://placeholder.url,22.7
860,Wellness,,"67.19567, -163.858379",MockSource,Wellness,USD,20.77,https://placeholder.url,84.21
464,Pets,,"-31.361327, 131.157857",MockSource,Pets,USD,39.04,https://placeholder.url,92.89
774,Charity,,"-0.516256, 27.750542",MockSource,Charity,USD,24.91,https://placeholder.url,37.89
495,Theater,,"-72.50866, -52.064023",MockSource,Theater,USD,144.9,https://placeholder.url,17.77
966,Wellness,,"42.196688, 91.169969",MockSource,Wellness,USD,53.92,https://placeholder.url,99.15
110,Nightlife,,"47.51482, 55.379401",MockSource,Nightlife,USD,86.97,https://placeholder.url,69.23
914,Wellness,,"41.731159, -44.487528",MockSource,Wellness,USD,53.5,https://placeholder.url,50.58
104,Holiday,,"-89.822163, 165.787058",MockSource,Holiday,USD,64.92,https://placeholder.url,23.61
804,Science,,"-35.484183, 40.277681",MockSource,Science,USD,73.73,https://placeholder.url,92.89
934,Nightlife,,"84.575332, -9.642241",MockSource,Nightlife,USD,56.17,https://placeholder.url,72.3
441,Workshops,,"46.490194, 168.426333",MockSource,Workshops,USD,42.73,https://placeholder.url,89.36
204,Festivals,,"83.083835, -111.177907",MockSource,Festivals,USD,119.16,https://placeholder.url,57.98
54,Festivals,,"-76.423096, 89.841449",MockSource,Festivals,USD,100.94,https://placeholder.url,64.65
813,Festivals,,"51.872278, -176.174158",MockSource,Festivals,USD,119.83,https://placeholder.url,75.02
529,Networking,,"-86.772869, -151.363844",MockSource,Networking,USD,35.41,https://placeholder.url,43.96
823,Science,,"42.646609, -24.414929",MockSource,Science,USD,85.3,https://placeholder.url,47.73
896,Outdoors,,"65.834802, -30.349428",MockSource,Outdoors,USD,69.29,https://placeholder.url,31.87
609,Outdoors,,"-54.773978, -28.319688",MockSource,Outdoors,USD,8.41,https://placeholder.url,67.51
693,Conferences,,"-71.046172, -24.758733",MockSource,Conferences,USD,217.45,https://placeholder.url,57.93
461,Conferences,,"-29.710808, 96.285212",MockSource,Conferences,USD,276.77,https://placeholder.url,59.79
751,Conferences,,"56.260928, 114.443463",MockSource,Conferences,USD,416.5,https://placeholder.url,59.32
783,Outdoors,,"-19.903003, -78.824158",MockSource,Outdoors,USD,84.0,https://placeholder.url,61.91
357,Charity,,"63.325925, -166.243945",MockSource,Charity,USD,39.71,https://placeholder.url,52.98
687,Workshops,,"60.621314, -127.754207",MockSource,Workshops,USD,48.87,https://placeholder.url,57.51
426,Conferences,,"71.280192, 164.367755",MockSource,Conferences,USD,255.96,https://placeholder.url,55.05
640,Exhibitions,,"-71.723608, -135.993166",MockSource,Exhibitions,USD,23.29,https://placeholder.url,20.91
362,Community,,"-76.728722, 137.000011",MockSource,Community,USD,1.02,https://placeholder.url,47.08
954,Music,,"16.818186, -125.321141",MockSource,Music,USD,113.26,https://placeholder.url,72.32
660,Pets,,"15.330154, -162.493446",MockSource,Pets,USD,2.87,https://placeholder.url,49.63
714,Community,,"-34.465607, 121.416208",MockSource,Community,USD,0.55,https://placeholder.url,42.68
971,Sports,,"-6.157496, -9.239601",MockSource,Sports,USD,128.39,https://placeholder.url,57.85
843,Film,,"8.976838, -64.159537",MockSource,Film,USD,20.36,https://placeholder.url,47.92
575,Conferences,,"-64.730106, -73.765045",MockSource,Conferences,USD,230.82,https://placeholder.url,61.92
431,Networking,,"-60.508016, -61.973457",MockSource,Networking,USD,112.81,https://placeholder.url,46.84
984,Theater,,"-20.778284, -76.179136",MockSource,Theater,USD,116.97,https://placeholder.url,92.54
986,Outdoors,,"-29.830003, -15.085132",MockSource,Outdoors,USD,48.74,https://placeholder.url,95.93
730,Wellness,,"20.138932, 57.622356",MockSource,Wellness,USD,76.55,https://placeholder.url,86.44
651,Science,,"72.369933, 147.556304",MockSource,Science,USD,60.95,https://placeholder.url,27.61
109,Exhibitions,,"-20.410153, 146.150334",MockSource,Exhibitions,USD,93.49,https://placeholder.url,82.01
288,Networking,,"3.215009, 71.045304",MockSource,Networking,USD,57.53,https://placeholder.url,33.5
300,Sports,,"68.470516, 138.430197",MockSource,Sports,USD,213.99,https://placeholder.url,67.68
162,Wellness,,"-7.091259, 25.648515",MockSource,Wellness,USD,39.13,https://placeholder.url,72.94
588,Networking,,"14.216166, 171.569283",MockSource,Networking,USD,133.13,https://placeholder.url,86.86
91,Conferences,,"-57.437198, -46.376694",MockSource,Conferences,USD,329.59,https://placeholder.url,37.81
61,Gaming,,"-48.009937, -79.609364",MockSource,Gaming,USD,17.55,https://placeholder.url,97.7
53,Sports,,"-9.464806, 7.45065",MockSource,Sports,USD,111.57,https://placeholder.url,56.4
948,Charity,,"-74.836954, -111.593836",MockSource,Charity,USD,33.94,https://placeholder.url,55.69
139,Sports,,"-34.191161, -14.920627",MockSource,Sports,USD,209.76,https://placeholder.url,85.23
453,Pets,,"-78.990719, -28.284654",MockSource,Pets,USD,36.24,https://placeholder.url,29.13
319,Film,,"22.873323, 30.909026",MockSource,Film,USD,20.32,https://placeholder.url,69.03
655,Holiday,,"-80.0879, -51.515473",MockSource,Holiday,USD,17.71,https://placeholder.url,83.77
116,Virtual,,"-21.739531, -156.715481",MockSource,Virtual,USD,10.17,https://placeholder.url,20.2
620,Sports,,"39.498616, -156.104002",MockSource,Sports,USD,170.15,https://placeholder.url,78.24
98,Virtual,,"-55.491511, 6.619059",MockSource,Virtual,USD,43.27,https://placeholder.url,29.34
329,Community,,"-43.282171, -143.900953",MockSource,Community,USD,10.01,https://placeholder.url,35.75
777,Charity,,"65.706205, 43.332521",MockSource,Charity,USD,14.37,https://placeholder.url,66.12
504,Family,,"78.194648, -168.62779",MockSource,Family,USD,0.2,https://placeholder.url,20.5
265,Networking,,"40.253905, 167.344714",MockSource,Networking,USD,117.88,https://placeholder.url,84.28
607,Conferences,,"-60.743547, -36.71476",MockSource,Conferences,USD,443.12,https://placeholder.url,67.44
56,Festivals,,"-88.546508, 144.410572",MockSource,Festivals,USD,198.2,https://placeholder.url,88.16
71,Film,,"-39.172464, 58.964902",MockSource,Film,USD,26.53,https://placeholder.url,60.43
634,Holiday,,"-22.870942, -109.219754",MockSource,Holiday,USD,20.57,https://placeholder.url,20.87
506,Conferences,,"-30.46399, -72.92144",MockSource,Conferences,USD,225.01,https://placeholder.url,97.59
354,Holiday,,"19.390064, 43.201363",MockSource,Holiday,USD,28.65,https://placeholder.url,85.34
726,Outdoors,,"35.301647, -94.055079",MockSource,Outdoors,USD,32.26,https://placeholder.url,88.0
366,Theater,,"-13.411208, -14.775082",MockSource,Theater,USD,149.2,https://placeholder.url,83.87
621,Science,,"-75.756135, 75.37232",MockSource,Science,USD,34.04,https://placeholder.url,98.95
818,Family,,"-71.371834, 65.212852",MockSource,Family,USD,12.43,https://placeholder.url,26.94
274,Holiday,,"66.458658, 113.654945",MockSource,Holiday,USD,41.65,https://placeholder.url,64.53
4,Community,,"81.977981, 6.888258",MockSource,Community,USD,9.16,https://placeholder.url,22.95
65,Theater,,"88.697823, -150.899031",MockSource,Theater,USD,136.03,https://placeholder.url,76.75
718,Conferences,,"82.631668, -12.7031",MockSource,Conferences,USD,370.22,https://placeholder.url,53.98
442,Community,,"-51.778644, -179.426935",MockSource,Community,USD,4.8,https://placeholder.url,42.23
374,Sports,,"-74.12033, -118.567717",MockSource,Sports,USD,177.26,https://placeholder.url,61.55
321,Nightlife,,"0.157471, -178.853787",MockSource,Nightlife,USD,50.62,https://placeholder.url,99.0
27,Theater,,"18.420496, -150.189235",MockSource,Theater,USD,44.14,https://placeholder.url,48.54
749,Nightlife,,"-53.079143, -158.204129",MockSource,Nightlife,USD,56.72,https://placeholder.url,33.57
372,Music,,"-3.183345, -146.408445",MockSource,Music,USD,76.81,https://placeholder.url,78.83
324,Sports,,"18.607676, 3.04839",MockSource,Sports,USD,83.49,https://placeholder.url,52.63
624,Family,,"43.18622, 172.376156",MockSource,Family,USD,72.91,https://placeholder.url,91.44
171,Community,,"-15.96495, -138.00923",MockSource,Community,USD,7.44,https://placeholder.url,66.9
594,Charity,,"39.775018, 62.557651",MockSource,Charity,USD,18.62,https://placeholder.url,78.47
72,Festivals,,"79.437395, 103.26445",MockSource,Festivals,USD,132.55,https://placeholder.url,55.81
803,Theater,,"-32.950731, -169.922263",MockSource,Theater,USD,136.06,https://placeholder.url,58.26
790,Festivals,,"7.437282, -21.547386",MockSource,Festivals,USD,145.98,https://placeholder.url,49.42
801,Networking,,"85.792059, 131.405208",MockSource,Networking,USD,139.91,https://placeholder.url,61.27
606,Conferences,,"89.306481, 84.791674",MockSource,Conferences,USD,425.07,https://placeholder.url,7.74
794,Sports,,"-89.568595, -86.708176",MockSource,Sports,USD,89.93,https://placeholder.url,55.25
695,Family,,"-40.93563, 44.996026",MockSource,Family,USD,19.37,https://placeholder.url,93.13
28,Holiday,,"-75.851952, -72.04474",MockSource,Holiday,USD,23.09,https://placeholder.url,69.25
340,Charity,,"62.452247, 133.046305",MockSource,Charity,USD,19.72,https://placeholder.url,96.58
123,Holiday,,"-36.580318, 104.630568",MockSource,Holiday,USD,46.23,https://placeholder.url,40.72
938,Pets,,"34.851544, -167.478041",MockSource,Pets,USD,47.41,https://placeholder.url,96.78
647,Community,,"88.096946, 55.001591",MockSource,Community,USD,0.18,https://placeholder.url,97.91
781,Workshops,,"-25.394115, 52.132166",MockSource,Workshops,USD,19.06,https://placeholder.url,67.23
253,Pets,,"-17.009508, -125.895405",MockSource,Pets,USD,14.61,https://placeholder.url,79.44
815,Family,,"-0.953461, 149.318721",MockSource,Family,USD,25.1,https://placeholder.url,76.36
272,Nightlife,,"-76.522484, 66.009629",MockSource,Nightlife,USD,30.66,https://placeholder.url,29.34
312,Nightlife,,"57.350485, -8.991197",MockSource,Nightlife,USD,87.27,https://placeholder.url,85.96
250,Conferences,,"-31.910803, -73.13759",MockSource,Conferences,USD,361.62,https://placeholder.url,95.4
169,Charity,,"74.61983, 177.185033",MockSource,Charity,USD,22.41,https://placeholder.url,43.23
536,Gaming,,"-71.071147, 168.297507",MockSource,Gaming,USD,17.53,https://placeholder.url,25.98
561,Conferences,,"13.116407, -172.812196",MockSource,Conferences,USD,246.6,https://placeholder.url,78.93
705,Outdoors,,"63.382982, -14.542135",MockSource,Outdoors,USD,20.26,https://placeholder.url,80.24
881,Pets,,"42.817079, -112.701457",MockSource,Pets,USD,16.11,https://placeholder.url,75.89
311,Nightlife,,"26.169495, -28.196468",MockSource,Nightlife,USD,19.68,https://placeholder.url,31.09
26,Family,,"18.103333, -176.899352",MockSource,Family,USD,69.26,https://placeholder.url,77.49
936,Exhibitions,,"69.784507, 10.873275",MockSource,Exhibitions,USD,7.12,https://placeholder.url,27.27
897,Community,,"-13.767912, -141.620265",MockSource,Community,USD,14.2,https://placeholder.url,59.17
379,Virtual,,"84.880351, -179.336807",MockSource,Virtual,USD,39.15,https://placeholder.url,72.7
761,Music,,"20.382799, -125.867513",MockSource,Music,USD,145.32,https://placeholder.url,18.59
36,Sports,,"11.13293, 52.714802",MockSource,Sports,USD,106.62,https://placeholder.url,52.01
723,Workshops,,"9.146622, -140.081559",MockSource,Workshops,USD,40.72,https://placeholder.url,38.62
261,Conferences,,"1.942423, 58.575954",MockSource,Conferences,USD,317.61,https://placeholder.url,90.76
409,Family,,"-36.19964, 179.667788",MockSource,Family,USD,42.89,https://placeholder.url,35.53
384,Conferences,,"26.582328, -64.962041",MockSource,Conferences,USD,219.55,https://placeholder.url,30.25
336,Science,,"-10.885646, -100.274582",MockSource,Science,USD,79.25,https://placeholder.url,40.41
296,Holiday,,"42.017715, -123.585013",MockSource,Holiday,USD,65.96,https://placeholder.url,50.78
613,Community,,"-47.986075, -23.125582",MockSource,Community,USD,2.32,https://placeholder.url,29.35
407,Family,,"-65.046827, -99.738182",MockSource,Family,USD,77.39,https://placeholder.url,85.7
806,Sports,,"-56.297267, -77.441879",MockSource,Sports,USD,222.56,https://placeholder.url,14.44
387,Networking,,"15.425357, 172.635705",MockSource,Networking,USD,136.42,https://placeholder.url,57.75
737,Conferences,,"73.53432, 172.831827",MockSource,Conferences,USD,141.56,https://placeholder.url,78.44
873,Community,,"-51.85959, -49.679169",MockSource,Community,USD,9.43,https://placeholder.url,77.53
341,Conferences,,"59.139838, 5.160024",MockSource,Conferences,USD,437.17,https://placeholder.url,28.32
709,Outdoors,,"-82.19446, 36.568267",MockSource,Outdoors,USD,4.77,https://placeholder.url,66.57
717,Virtual,,"80.215377, -79.151305",MockSource,Virtual,USD,15.41,https://placeholder.url,31.11
580,Family,,"46.065027, 160.393538",MockSource,Family,USD,35.04,https://placeholder.url,91.1
370,Networking,,"-62.219168, -131.727322",MockSource,Networking,USD,144.63,https://placeholder.url,67.06
516,Sports,,"41.44677, -42.248574",MockSource,Sports,USD,203.5,https://placeholder.url,16.66
112,Gaming,,"69.683392, 178.359629",MockSource,Gaming,USD,59.03,https://placeholder.url,72.66
415,Theater,,"61.873101, 36.333524",MockSource,Theater,USD,90.43,https://placeholder.url,70.16
465,Holiday,,"-78.984435, 83.739602",MockSource,Holiday,USD,49.72,https://placeholder.url,44.47
611,Theater,,"-73.574092, 163.54449",MockSource,Theater,USD,37.88,https://placeholder.url,52.63
180,Theater,,"74.340168, -82.881444",MockSource,Theater,USD,72.84,https://placeholder.url,86.57
228,Nightlife,,"28.654199, -179.58943",MockSource,Nightlife,USD,68.22,https://placeholder.url,42.79
892,Science,,"-59.438992, -20.216659",MockSource,Science,USD,36.7,https://placeholder.url,45.95
285,Holiday,,"-35.144057, 63.49171",MockSource,Holiday,USD,65.1,https://placeholder.url,57.56
172,Theater,,"21.02146, -55.918351",MockSource,Theater,USD,91.79,https://placeholder.url,98.29
165,Exhibitions,,"-43.029963, 175.982632",MockSource,Exhibitions,USD,66.85,https://placeholder.url,76.04
830,Family,,"-73.221111, 10.862886",MockSource,Family,USD,53.0,https://placeholder.url,87.76
86,Charity,,"40.613267, 92.902242",MockSource,Charity,USD,46.42,https://placeholder.url,50.79
853,Music,,"-5.543977, 161.755908",MockSource,Music,USD,72.01,https://placeholder.url,61.96
473,Networking,,"-33.660743, -163.577067",MockSource,Networking,USD,99.99,https://placeholder.url,42.59
439,Gaming,,"-83.926441, -86.147109",MockSource,Gaming,USD,57.48,https://placeholder.url,45.61
521,Charity,,"58.352773, -104.427969",MockSource,Charity,USD,37.53,https://placeholder.url,60.32
502,Outdoors,,"-39.578382, -47.664575",MockSource,Outdoors,USD,73.75,https://placeholder.url,73.31
